schema,input_bit,plaintext_rank,cipher_hamming_fraction,tweak_hamming_fraction
administrative,0,25522,0.1875,0.5
administrative,1,24396,0.3125,0.4375
administrative,0,21288,0.75,0.4375
administrative,2,24156,0.4375,0.4375
administrative,10,17678,0.4375,0.625
administrative,8,12224,0.3125,0.5
administrative,10,8623,0.3125,0.4375
administrative,1,4717,0.625,0.375
administrative,14,9920,0.5,0.625
administrative,12,30417,0.25,0.25
administrative,12,5027,0.375,0.5
administrative,1,1246,0.4375,0.5
administrative,1,12418,0.375,0.3125
administrative,5,18706,0.75,0.5
administrative,3,9969,0.5625,0.5
administrative,5,21567,0.5,0.625
administrative,12,2294,0.4375,0.5625
administrative,1,29487,0.5625,0.5
administrative,0,5857,0.4375,0.5
administrative,11,11662,0.3125,0.5625
administrative,11,15631,0.625,0.625
administrative,15,154,0.5,0.5625
administrative,13,13589,0.6875,0.5625
administrative,9,21007,0.4375,0.6875
administrative,9,26513,0.5625,0.25
administrative,6,26183,0.5625,0.5625
administrative,5,13916,0.75,0.5625
administrative,10,8125,0.25,0.5625
administrative,14,5023,0.625,0.375
administrative,1,20997,0.5,0.5625
administrative,5,22947,0.25,0.375
administrative,6,818,0.3125,0.5
administrative,5,1985,0.4375,0.375
administrative,1,39242,0.4375,0.625
administrative,13,3688,0.625,0.5
administrative,9,25771,0.6875,0.625
administrative,12,38383,0.5625,0.375
administrative,5,12160,0.1875,0.375
administrative,13,22898,0.625,0.6875
administrative,12,5002,0.625,0.375
administrative,2,10916,0.6875,0.5625
administrative,3,30105,0.5,0.375
administrative,13,8422,0.25,0.3125
administrative,14,1236,0.5,0.625
administrative,6,23482,0.5,0.375
administrative,3,14191,0.625,0.5625
administrative,9,39601,0.5625,0.4375
administrative,8,14999,0.375,0.4375
administrative,4,29401,0.4375,0.375
administrative,2,33210,0.5625,0.5
administrative,3,1613,0.375,0.1875
administrative,1,17085,0.3125,0.4375
administrative,6,34532,0.6875,0.4375
administrative,15,37253,0.5625,0.5
administrative,8,16333,0.3125,0.3125
administrative,5,12796,0.875,0.5
administrative,5,309,0.5625,0.5625
administrative,9,23023,0.5625,0.375
administrative,7,891,0.4375,0.3125
administrative,8,37543,0.375,0.4375
administrative,0,30492,0.4375,0.625
administrative,1,31980,0.4375,0.375
administrative,11,6760,0.5,0.4375
administrative,12,38835,0.3125,0.5
administrative,2,14134,0.4375,0.5
administrative,9,10622,0.5625,0.375
administrative,5,24860,0.5625,0.5
administrative,14,7963,0.5,0.5
administrative,14,5538,0.625,0.1875
administrative,8,12246,0.625,0.5
administrative,12,18697,0.5625,0.8125
administrative,1,16042,0.1875,0.4375
administrative,0,9568,0.4375,0.3125
administrative,12,38724,0.375,0.3125
administrative,13,8242,0.4375,0.5
administrative,0,30085,0.4375,0.5625
administrative,8,7671,0.5625,0.5625
administrative,7,37291,0.5,0.25
administrative,13,8728,0.5625,0.5
administrative,13,21666,0.5,0.625
administrative,11,4647,0.3125,0.5625
administrative,11,34970,0.75,0.5625
administrative,2,18181,0.5,0.5
administrative,9,159,0.3125,0.25
administrative,10,36105,0.6875,0.5
administrative,7,2644,0.4375,0.6875
administrative,7,32580,0.4375,0.375
administrative,6,28457,0.6875,0.4375
administrative,12,8553,0.5,0.5
administrative,6,20336,0.625,0.3125
administrative,7,27747,0.4375,0.25
administrative,4,2966,0.6875,0.5625
administrative,11,19872,0.4375,0.375
administrative,3,30405,0.625,0.375
administrative,14,935,0.3125,0.5
administrative,13,13022,0.5,0.5625
administrative,11,17162,0.5,0.5625
administrative,4,13727,0.375,0.4375
administrative,12,35121,0.3125,0.625
administrative,4,4639,0.375,0.5625
administrative,1,13221,0.375,0.3125
administrative,9,19303,0.4375,0.625
administrative,2,30958,0.4375,0.375
administrative,11,973,0.625,0.3125
administrative,12,20878,0.75,0.5625
administrative,14,24822,0.5,0.75
administrative,3,34918,0.4375,0.5625
administrative,0,33061,0.5,0.375
administrative,5,38567,0.75,0.5
administrative,11,16849,0.5625,0.3125
administrative,10,21125,0.375,0.5625
administrative,14,21823,0.5,0.5625
administrative,7,29610,0.625,0.5625
administrative,10,19585,0.6875,0.625
administrative,9,8098,0.3125,0.4375
administrative,1,37421,0.375,0.375
administrative,7,10844,0.75,0.5625
administrative,4,29447,0.5625,0.375
administrative,1,4598,0.5,0.5
administrative,3,34227,0.4375,0.6875
administrative,7,5254,0.25,0.3125
administrative,9,30150,0.3125,0.5
administrative,12,24219,0.25,0.25
administrative,7,9700,0.5,0.5625
administrative,3,28047,0.25,0.4375
administrative,3,27039,0.6875,0.5625
administrative,0,5967,0.5,0.625
administrative,11,10608,0.4375,0.5
administrative,8,11884,0.5,0.6875
administrative,3,13990,0.8125,0.6875
administrative,10,25945,0.3125,0.6875
administrative,1,1913,0.3125,0.6875
administrative,14,32440,0.625,0.5
administrative,10,29726,0.375,0.6875
administrative,6,16335,0.375,0.5625
administrative,6,27310,0.625,0.4375
administrative,8,4148,0.5625,0.5
administrative,9,25156,0.5625,0.5
administrative,6,1850,0.375,0.25
administrative,6,5044,0.4375,0.375
administrative,14,21877,0.4375,0.5
administrative,8,34307,0.375,0.625
administrative,11,19958,0.5625,0.5625
administrative,13,32281,0.375,0.3125
administrative,13,28138,0.75,0.3125
administrative,9,1008,0.3125,0.5
administrative,12,16218,0.1875,0.3125
administrative,13,16725,0.75,0.75
administrative,4,6172,0.5,0.625
administrative,9,31746,0.375,0.5
administrative,1,28102,0.5,0.5
administrative,1,13639,0.5,0.625
administrative,4,13512,0.5,0.3125
administrative,11,30198,0.375,0.5625
administrative,9,16447,0.5,0.5
administrative,12,40034,0.375,0.5625
administrative,8,5768,0.375,0.3125
administrative,0,37314,0.5,0.3125
administrative,0,14369,0.625,0.4375
administrative,9,20303,0.5,0.625
administrative,6,20660,0.375,0.625
administrative,0,19626,0.1875,0.6875
administrative,3,35909,0.625,0.625
administrative,8,15542,0.375,0.5625
administrative,14,19335,0.5,0.5625
administrative,12,9164,0.375,0.375
administrative,9,8868,0.25,0.3125
administrative,3,35496,0.375,0.5
administrative,1,30073,0.3125,0.375
administrative,3,9502,0.375,0.375
administrative,2,8706,0.625,0.0
administrative,13,18549,0.5625,0.625
administrative,14,32452,0.5,0.4375
administrative,11,34982,0.625,0.375
administrative,7,11617,0.4375,0.375
administrative,10,34234,0.25,0.5
administrative,13,7901,0.5625,0.4375
administrative,10,6470,0.375,0.625
administrative,15,39492,0.5625,0.6875
administrative,8,29045,0.375,0.375
administrative,13,17329,0.6875,0.6875
administrative,14,28801,0.625,0.5
administrative,11,11140,0.375,0.5625
administrative,0,9833,0.4375,0.3125
administrative,10,6049,0.4375,0.5
administrative,6,20008,0.6875,0.5625
administrative,5,5951,0.4375,0.5
administrative,0,8350,0.4375,0.3125
administrative,14,8507,0.5,0.375
administrative,9,37540,0.4375,0.375
administrative,8,19801,0.625,0.5625
administrative,13,32082,0.4375,0.5625
administrative,7,5926,0.4375,0.4375
administrative,9,5027,0.75,0.5
administrative,14,32093,0.5,0.5625
administrative,5,32441,0.4375,0.5625
administrative,7,30245,0.4375,0.6875
administrative,7,16358,0.5,0.3125
administrative,12,33872,0.25,0.1875
administrative,9,10530,0.5,0.4375
administrative,7,17248,0.375,0.625
administrative,5,9374,0.8125,0.5625
administrative,13,26293,0.4375,0.3125
administrative,13,10270,0.625,0.375
administrative,5,13423,0.375,0.25
administrative,13,8032,0.625,0.625
administrative,11,11044,0.25,0.375
administrative,11,22265,0.4375,0.5
administrative,6,39263,0.5625,0.5625
administrative,0,25027,0.4375,0.5
administrative,5,10416,0.625,0.4375
administrative,0,18602,0.5625,0.375
administrative,3,7658,0.5625,0.25
administrative,3,34029,0.25,0.75
administrative,1,29866,0.3125,0.4375
administrative,9,8197,0.5,0.5
administrative,4,34898,0.5,0.5625
administrative,11,18471,0.6875,0.25
administrative,8,28432,0.4375,0.625
administrative,4,19371,0.4375,0.375
administrative,12,3868,0.4375,0.625
administrative,6,14444,0.625,0.4375
administrative,6,10724,0.375,0.4375
administrative,12,38588,0.5625,0.5625
administrative,12,13195,0.625,0.375
administrative,9,11026,0.5,0.5625
administrative,2,34715,0.5,0.375
administrative,14,3384,0.5625,0.4375
administrative,6,21901,0.4375,0.375
administrative,12,13683,0.8125,0.375
administrative,12,24046,0.4375,0.375
administrative,11,33098,0.5625,0.375
administrative,5,210,0.4375,0.5
administrative,0,12393,0.625,0.5625
administrative,6,35391,0.625,0.3125
administrative,5,10076,0.625,0.625
administrative,1,5402,0.5625,0.6875
administrative,2,40012,0.75,0.6875
administrative,1,25260,0.4375,0.3125
administrative,5,7480,0.625,0.625
administrative,6,28643,0.625,0.6875
administrative,0,32288,0.4375,0.625
administrative,12,5763,0.375,0.375
administrative,2,53,0.6875,0.5625
administrative,2,38789,0.1875,0.3125
administrative,12,37257,0.625,0.5
administrative,10,36499,0.5625,0.4375
administrative,14,1273,0.4375,0.4375
administrative,15,34714,0.625,0.6875
administrative,9,12520,0.6875,0.375
administrative,2,9755,0.25,0.5625
administrative,3,36689,0.625,0.5625
administrative,11,6400,0.6875,0.375
administrative,3,30873,0.3125,0.5625
administrative,3,13957,0.375,0.375
administrative,0,16666,0.6875,0.4375
administrative,7,29372,0.5625,0.5625
administrative,13,221,0.3125,0.375
administrative,1,15439,0.625,0.5625
administrative,9,6110,0.4375,0.5
administrative,5,37050,0.375,0.375
administrative,1,38831,0.5625,0.5625
administrative,0,1663,0.375,0.5
administrative,13,3967,0.5625,0.375
administrative,12,1459,0.5625,0.5
administrative,8,37952,0.5625,0.5
administrative,6,39951,0.625,0.6875
administrative,5,1296,0.375,0.4375
administrative,8,36072,0.5625,0.125
administrative,7,17632,0.3125,0.3125
administrative,2,3896,0.5,0.4375
administrative,1,4878,0.625,0.6875
administrative,4,17326,0.25,0.75
administrative,12,39751,0.5625,0.5
administrative,3,12562,0.5625,0.375
administrative,8,25227,0.5,0.25
administrative,12,9069,0.5625,0.5
administrative,9,9928,0.5,0.5
administrative,7,5458,0.5625,0.5
administrative,2,16634,0.4375,0.5
administrative,1,27386,0.25,0.3125
administrative,10,27213,0.3125,0.6875
administrative,7,35832,0.3125,0.5625
administrative,3,10904,0.3125,0.5625
administrative,7,4369,0.625,0.5
administrative,6,29718,0.375,0.6875
administrative,3,20191,0.5625,0.5625
administrative,10,8124,0.25,0.5625
administrative,6,396,0.5625,0.4375
administrative,8,10860,0.375,0.3125
administrative,8,39452,0.5625,0.625
administrative,11,11495,0.5,0.5
administrative,2,15219,0.375,0.625
administrative,12,39040,0.3125,0.5
administrative,3,34980,0.375,0.25
administrative,8,27955,0.1875,0.625
administrative,8,1222,0.375,0.5625
administrative,8,31916,0.5625,0.4375
administrative,10,2167,0.25,0.3125
administrative,2,11819,0.625,0.4375
administrative,1,27345,0.5625,0.375
administrative,7,24515,0.25,0.5
administrative,13,15990,0.4375,0.5
administrative,0,21650,0.4375,0.4375
administrative,5,27274,0.3125,0.5
administrative,6,16448,0.5,0.5625
administrative,11,13541,0.4375,0.375
administrative,12,14962,0.4375,0.3125
administrative,6,1734,0.4375,0.5
administrative,9,20232,0.375,0.5
administrative,13,20361,0.4375,0.625
administrative,2,33063,0.375,0.4375
administrative,6,34158,0.375,0.4375
administrative,10,30166,0.5,0.5
administrative,15,3152,0.6875,0.5
administrative,6,32190,0.375,0.5
administrative,0,34784,0.4375,0.375
administrative,11,14276,0.5625,0.4375
administrative,10,2453,0.625,0.625
administrative,9,32883,0.5,0.5
administrative,11,29998,0.5,0.375
administrative,6,195,0.4375,0.4375
administrative,0,35387,0.75,0.5625
administrative,10,15138,0.375,0.5
administrative,7,13852,0.4375,0.5625
administrative,4,17316,0.375,0.4375
administrative,7,10268,0.5625,0.5625
administrative,6,16190,0.5,0.5625
administrative,14,15085,0.6875,0.5625
administrative,9,14550,0.4375,0.3125
administrative,2,40275,0.625,0.5625
administrative,10,2892,0.625,0.625
administrative,9,21583,0.5625,0.4375
administrative,14,19648,0.6875,0.375
administrative,5,26074,0.4375,0.4375
administrative,12,17832,0.4375,0.5
administrative,10,27462,0.5,0.4375
administrative,5,33797,0.5,0.5
administrative,2,32160,0.4375,0.6875
administrative,1,22592,0.75,0.625
administrative,11,35647,0.375,0.625
administrative,9,14000,0.5,0.6875
administrative,15,36218,0.5625,0.4375
administrative,7,35027,0.5,0.4375
administrative,5,33398,0.5625,0.3125
administrative,12,13775,0.5625,0.375
administrative,6,13592,0.1875,0.5625
administrative,12,33083,0.4375,0.5
administrative,2,34509,0.4375,0.5625
administrative,11,5225,0.375,0.5
administrative,13,25408,0.5625,0.625
administrative,12,32973,0.5,0.375
administrative,6,28794,0.375,0.5625
administrative,13,19104,0.5,0.3125
administrative,10,27238,0.5,0.6875
administrative,11,34810,0.4375,0.25
administrative,3,3682,0.6875,0.25
administrative,13,21295,0.6875,0.1875
administrative,8,23635,0.3125,0.4375
administrative,6,18187,0.5625,0.5
administrative,3,5856,0.5,0.625
administrative,11,25561,0.6875,0.3125
administrative,12,3467,0.5625,0.3125
administrative,6,5494,0.4375,0.5
administrative,5,28565,0.6875,0.5
administrative,9,34759,0.4375,0.4375
administrative,10,33925,0.5,0.5625
administrative,4,10013,0.5,0.4375
administrative,11,32191,0.5625,0.25
administrative,4,4039,0.4375,0.5
administrative,10,10387,0.4375,0.5
administrative,9,4960,0.1875,0.625
administrative,7,24169,0.375,0.375
administrative,10,34772,0.4375,0.5625
administrative,11,37187,0.375,0.25
administrative,0,16922,0.3125,0.625
administrative,8,38611,0.5,0.5
administrative,3,5099,0.375,0.5625
administrative,13,29841,0.5625,0.5
administrative,0,3400,0.5625,0.4375
administrative,6,14876,0.5625,0.625
administrative,5,29436,0.5625,0.4375
administrative,9,14728,0.625,0.375
administrative,13,10613,0.25,0.4375
administrative,7,5690,0.4375,0.375
administrative,4,29654,0.3125,0.5625
administrative,14,4501,0.375,0.5
administrative,11,40136,0.5625,0.6875
administrative,8,34999,0.4375,0.5625
administrative,8,2454,0.3125,0.375
administrative,13,5151,0.5,0.75
administrative,3,35502,0.5,0.4375
administrative,7,38937,0.375,0.375
administrative,5,38580,0.625,0.3125
administrative,1,4760,0.4375,0.4375
administrative,2,39722,0.5625,0.25
administrative,13,3867,0.375,0.4375
administrative,4,7456,0.4375,0.4375
administrative,9,12829,0.4375,0.3125
administrative,3,33398,0.3125,0.3125
administrative,3,37552,0.5625,0.4375
administrative,8,3628,0.25,0.6875
administrative,14,29736,0.4375,0.625
administrative,9,35652,0.5,0.4375
administrative,5,5931,0.5,0.5625
administrative,10,6175,0.75,0.5
administrative,4,7624,0.5,0.5625
administrative,8,16022,0.4375,0.5
administrative,7,38853,0.5625,0.5
administrative,6,16338,0.6875,0.5
administrative,2,35692,0.4375,0.3125
administrative,1,19236,0.375,0.4375
administrative,3,12225,0.375,0.625
administrative,1,35377,0.5,0.4375
administrative,11,538,0.5625,0.625
administrative,14,16459,0.4375,0.5625
administrative,1,4299,0.5625,0.5625
administrative,4,31677,0.5,0.4375
administrative,4,33273,0.375,0.375
administrative,7,25260,0.5,0.3125
administrative,2,13961,0.5625,0.6875
administrative,4,25743,0.5,0.375
administrative,13,7633,0.4375,0.6875
administrative,13,4886,0.4375,0.6875
administrative,11,29683,0.375,0.4375
administrative,9,5601,0.25,0.3125
administrative,14,16546,0.3125,0.5625
administrative,6,21424,0.25,0.5625
administrative,4,13568,0.5,0.4375
administrative,8,25227,0.5,0.25
administrative,12,10544,0.375,0.5
administrative,12,15579,0.5625,0.5625
administrative,2,19670,0.5,0.5
administrative,12,26342,0.3125,0.625
administrative,5,11926,0.5,0.5
administrative,4,5594,0.5,0.5625
administrative,7,27977,0.375,0.5625
administrative,5,38781,0.6875,0.5625
administrative,14,25427,0.5625,0.5625
administrative,13,15851,0.3125,0.375
administrative,4,18025,0.625,0.5
administrative,2,6099,0.4375,0.6875
administrative,11,27499,0.625,0.5625
administrative,11,30971,0.625,0.25
administrative,5,31158,0.5,0.5
administrative,11,37639,0.4375,0.4375
administrative,11,12666,0.5625,0.25
administrative,14,31430,0.375,0.25
administrative,13,12666,0.375,0.25
administrative,2,4318,0.5,0.5625
administrative,8,39077,0.5625,0.625
administrative,9,35677,0.5,0.375
administrative,5,7319,0.375,0.4375
administrative,9,11339,0.4375,0.5625
administrative,14,7479,0.375,0.6875
administrative,13,3615,0.5625,0.3125
administrative,4,25608,0.4375,0.3125
administrative,6,16665,0.5,0.4375
administrative,13,28289,0.4375,0.5
administrative,10,2964,0.1875,0.625
administrative,4,18750,0.5,0.3125
administrative,1,39679,0.4375,0.4375
administrative,0,35957,0.5,0.5625
administrative,11,11125,0.4375,0.5625
administrative,7,11561,0.4375,0.5
administrative,8,7410,0.6875,0.375
administrative,15,32947,0.1875,0.375
administrative,3,2581,0.5,0.5625
administrative,12,10282,0.5625,0.4375
administrative,4,39254,0.5625,0.4375
administrative,1,39884,0.4375,0.625
administrative,2,1990,0.5625,0.625
administrative,3,20414,0.5,0.625
administrative,3,40213,0.5625,0.625
administrative,6,14221,0.5625,0.5625
administrative,4,21996,0.3125,0.4375
administrative,3,17251,0.3125,0.5
administrative,5,11136,0.375,0.3125
administrative,14,23599,0.625,0.3125
administrative,1,876,0.5,0.375
administrative,3,20403,0.5625,0.5
administrative,12,22207,0.625,0.5
