method,domain,repetition,budget,produced,valid,validity_rate,unique,unique_rate,duplicates,branch_coverage,elapsed_s,objects_per_s,uniform_bugs,uniform_first,rare_branch_bugs,rare_branch_first,boundary_bugs,boundary_first,clustered_bugs,clustered_first,interaction_bugs,interaction_first,source_budget,source_elapsed_s,source_objects_per_s
smallcheck,action_space,9,100,100,100,1.0,100,1.0,0,1.0,3.024999998046951e-06,33057851.26101276,0,101,11,8,28,1,0,101,2,1,1000,3.024999998046951e-06,330578512.6101276
smallcheck,action_space,9,500,500,500,1.0,500,1.0,0,1.0,3.024999998046951e-06,165289256.3050638,2,146,32,8,32,1,0,501,8,1,1000,3.024999998046951e-06,330578512.6101276
smallcheck,action_space,9,1000,1000,1000,1.0,1000,1.0,0,1.0,3.024999998046951e-06,330578512.6101276,10,146,32,8,32,1,0,1001,18,1,1000,3.024999998046951e-06,330578512.6101276
smallcheck,action_space,10,100,100,100,1.0,100,1.0,0,1.0,2.0929999990926262e-06,47778308.66858709,0,101,11,8,28,1,0,101,2,1,1000,2.0929999990926262e-06,477783086.68587095
smallcheck,action_space,10,500,500,500,1.0,500,1.0,0,1.0,2.0929999990926262e-06,238891543.34293547,2,146,32,8,32,1,0,501,8,1,1000,2.0929999990926262e-06,477783086.68587095
smallcheck,action_space,10,1000,1000,1000,1.0,1000,1.0,0,1.0,2.0929999990926262e-06,477783086.68587095,10,146,32,8,32,1,0,1001,18,1,1000,2.0929999990926262e-06,477783086.68587095
smallcheck,action_space,11,100,100,100,1.0,100,1.0,0,1.0,2.154000000587075e-06,46425255.326251104,0,101,11,8,28,1,0,101,2,1,1000,2.154000000587075e-06,464252553.2625111
smallcheck,action_space,11,500,500,500,1.0,500,1.0,0,1.0,2.154000000587075e-06,232126276.63125554,2,146,32,8,32,1,0,501,8,1,1000,2.154000000587075e-06,464252553.2625111
smallcheck,action_space,11,1000,1000,1000,1.0,1000,1.0,0,1.0,2.154000000587075e-06,464252553.2625111,10,146,32,8,32,1,0,1001,18,1,1000,2.154000000587075e-06,464252553.2625111
smallcheck,action_space,12,100,100,100,1.0,100,1.0,0,1.0,2.5040000011244956e-06,39936102.21848723,0,101,11,8,28,1,0,101,2,1,1000,2.5040000011244956e-06,399361022.1848723
smallcheck,action_space,12,500,500,500,1.0,500,1.0,0,1.0,2.5040000011244956e-06,199680511.09243616,2,146,32,8,32,1,0,501,8,1,1000,2.5040000011244956e-06,399361022.1848723
smallcheck,action_space,12,1000,1000,1000,1.0,1000,1.0,0,1.0,2.5040000011244956e-06,399361022.1848723,10,146,32,8,32,1,0,1001,18,1,1000,2.5040000011244956e-06,399361022.1848723
smallcheck,action_space,13,100,100,100,1.0,100,1.0,0,1.0,1.7520000028525828e-06,57077625.47784323,0,101,11,8,28,1,0,101,2,1,1000,1.7520000028525828e-06,570776254.7784324
smallcheck,action_space,13,500,500,500,1.0,500,1.0,0,1.0,1.7520000028525828e-06,285388127.3892162,2,146,32,8,32,1,0,501,8,1,1000,1.7520000028525828e-06,570776254.7784324
smallcheck,action_space,13,1000,1000,1000,1.0,1000,1.0,0,1.0,1.7520000028525828e-06,570776254.7784324,10,146,32,8,32,1,0,1001,18,1,1000,1.7520000028525828e-06,570776254.7784324
smallcheck,action_space,14,100,100,100,1.0,100,1.0,0,1.0,2.1329999952968137e-06,46882325.46671182,0,101,11,8,28,1,0,101,2,1,1000,2.1329999952968137e-06,468823254.6671182
smallcheck,action_space,14,500,500,500,1.0,500,1.0,0,1.0,2.1329999952968137e-06,234411627.3335591,2,146,32,8,32,1,0,501,8,1,1000,2.1329999952968137e-06,468823254.6671182
smallcheck,action_space,14,1000,1000,1000,1.0,1000,1.0,0,1.0,2.1329999952968137e-06,468823254.6671182,10,146,32,8,32,1,0,1001,18,1,1000,2.1329999952968137e-06,468823254.6671182
smallcheck,action_space,15,100,100,100,1.0,100,1.0,0,1.0,1.7620000036799865e-06,56753688.87125266,0,101,11,8,28,1,0,101,2,1,1000,1.7620000036799865e-06,567536888.7125266
smallcheck,action_space,15,500,500,500,1.0,500,1.0,0,1.0,1.7620000036799865e-06,283768444.3562633,2,146,32,8,32,1,0,501,8,1,1000,1.7620000036799865e-06,567536888.7125266
smallcheck,action_space,15,1000,1000,1000,1.0,1000,1.0,0,1.0,1.7620000036799865e-06,567536888.7125266,10,146,32,8,32,1,0,1001,18,1,1000,1.7620000036799865e-06,567536888.7125266
smallcheck,action_space,16,100,100,100,1.0,100,1.0,0,1.0,1.5419999996879596e-06,64850843.07408306,0,101,11,8,28,1,0,101,2,1,1000,1.5419999996879596e-06,648508430.7408307
smallcheck,action_space,16,500,500,500,1.0,500,1.0,0,1.0,1.5419999996879596e-06,324254215.37041533,2,146,32,8,32,1,0,501,8,1,1000,1.5419999996879596e-06,648508430.7408307
smallcheck,action_space,16,1000,1000,1000,1.0,1000,1.0,0,1.0,1.5419999996879596e-06,648508430.7408307,10,146,32,8,32,1,0,1001,18,1,1000,1.5419999996879596e-06,648508430.7408307
smallcheck,action_space,17,100,100,100,1.0,100,1.0,0,1.0,2.0530000028884388e-06,48709205.97141083,0,101,11,8,28,1,0,101,2,1,1000,2.0530000028884388e-06,487092059.71410835
smallcheck,action_space,17,500,500,500,1.0,500,1.0,0,1.0,2.0530000028884388e-06,243546029.85705417,2,146,32,8,32,1,0,501,8,1,1000,2.0530000028884388e-06,487092059.71410835
smallcheck,action_space,17,1000,1000,1000,1.0,1000,1.0,0,1.0,2.0530000028884388e-06,487092059.71410835,10,146,32,8,32,1,0,1001,18,1,1000,2.0530000028884388e-06,487092059.71410835
smallcheck,action_space,18,100,100,100,1.0,100,1.0,0,1.0,3.4450000043761975e-06,29027576.16051367,0,101,11,8,28,1,0,101,2,1,1000,3.4450000043761975e-06,290275761.6051367
smallcheck,action_space,18,500,500,500,1.0,500,1.0,0,1.0,3.4450000043761975e-06,145137880.80256835,2,146,32,8,32,1,0,501,8,1,1000,3.4450000043761975e-06,290275761.6051367
smallcheck,action_space,18,1000,1000,1000,1.0,1000,1.0,0,1.0,3.4450000043761975e-06,290275761.6051367,10,146,32,8,32,1,0,1001,18,1,1000,3.4450000043761975e-06,290275761.6051367
smallcheck,action_space,19,100,100,100,1.0,100,1.0,0,1.0,1.8330000060018392e-06,54555373.52567781,0,101,11,8,28,1,0,101,2,1,1000,1.8330000060018392e-06,545553735.2567781
smallcheck,action_space,19,500,500,500,1.0,500,1.0,0,1.0,1.8330000060018392e-06,272776867.62838906,2,146,32,8,32,1,0,501,8,1,1000,1.8330000060018392e-06,545553735.2567781
smallcheck,action_space,19,1000,1000,1000,1.0,1000,1.0,0,1.0,1.8330000060018392e-06,545553735.2567781,10,146,32,8,32,1,0,1001,18,1,1000,1.8330000060018392e-06,545553735.2567781
smallcheck,balanced_product,0,100,100,100,1.0,100,1.0,0,1.0,2.2440000009282812e-06,44563279.8389629,2,21,32,1,23,1,0,101,3,1,1000,2.2440000009282812e-06,445632798.389629
smallcheck,balanced_product,0,500,500,500,1.0,500,1.0,0,1.0,2.2440000009282812e-06,222816399.1948145,11,21,32,1,28,1,0,501,13,1,1000,2.2440000009282812e-06,445632798.389629
smallcheck,balanced_product,0,1000,1000,1000,1.0,1000,1.0,0,1.0,2.2440000009282812e-06,445632798.389629,19,21,32,1,32,1,0,1001,26,1,1000,2.2440000009282812e-06,445632798.389629
smallcheck,balanced_product,1,100,100,100,1.0,100,1.0,0,1.0,2.1840000030692863e-06,45787545.72319822,2,21,32,1,23,1,0,101,3,1,1000,2.1840000030692863e-06,457875457.2319822
smallcheck,balanced_product,1,500,500,500,1.0,500,1.0,0,1.0,2.1840000030692863e-06,228937728.6159911,11,21,32,1,28,1,0,501,13,1,1000,2.1840000030692863e-06,457875457.2319822
smallcheck,balanced_product,1,1000,1000,1000,1.0,1000,1.0,0,1.0,2.1840000030692863e-06,457875457.2319822,19,21,32,1,32,1,0,1001,26,1,1000,2.1840000030692863e-06,457875457.2319822
smallcheck,balanced_product,2,100,100,100,1.0,100,1.0,0,1.0,1.7529999993826095e-06,57045065.62191619,2,21,32,1,23,1,0,101,3,1,1000,1.7529999993826095e-06,570450656.2191619
smallcheck,balanced_product,2,500,500,500,1.0,500,1.0,0,1.0,1.7529999993826095e-06,285225328.10958093,11,21,32,1,28,1,0,501,13,1,1000,1.7529999993826095e-06,570450656.2191619
smallcheck,balanced_product,2,1000,1000,1000,1.0,1000,1.0,0,1.0,1.7529999993826095e-06,570450656.2191619,19,21,32,1,32,1,0,1001,26,1,1000,1.7529999993826095e-06,570450656.2191619
smallcheck,balanced_product,3,100,100,100,1.0,100,1.0,0,1.0,1.6839999972262376e-06,59382422.90066077,2,21,32,1,23,1,0,101,3,1,1000,1.6839999972262376e-06,593824229.0066077
smallcheck,balanced_product,3,500,500,500,1.0,500,1.0,0,1.0,1.6839999972262376e-06,296912114.5033038,11,21,32,1,28,1,0,501,13,1,1000,1.6839999972262376e-06,593824229.0066077
smallcheck,balanced_product,3,1000,1000,1000,1.0,1000,1.0,0,1.0,1.6839999972262376e-06,593824229.0066077,19,21,32,1,32,1,0,1001,26,1,1000,1.6839999972262376e-06,593824229.0066077
smallcheck,balanced_product,4,100,100,100,1.0,100,1.0,0,1.0,1.5829999995276012e-06,63171193.95441693,2,21,32,1,23,1,0,101,3,1,1000,1.5829999995276012e-06,631711939.5441693
smallcheck,balanced_product,4,500,500,500,1.0,500,1.0,0,1.0,1.5829999995276012e-06,315855969.77208465,11,21,32,1,28,1,0,501,13,1,1000,1.5829999995276012e-06,631711939.5441693
smallcheck,balanced_product,4,1000,1000,1000,1.0,1000,1.0,0,1.0,1.5829999995276012e-06,631711939.5441693,19,21,32,1,32,1,0,1001,26,1,1000,1.5829999995276012e-06,631711939.5441693
smallcheck,balanced_product,5,100,100,100,1.0,100,1.0,0,1.0,1.642999997386596e-06,60864272.768754065,2,21,32,1,23,1,0,101,3,1,1000,1.642999997386596e-06,608642727.6875407
smallcheck,balanced_product,5,500,500,500,1.0,500,1.0,0,1.0,1.642999997386596e-06,304321363.8437703,11,21,32,1,28,1,0,501,13,1,1000,1.642999997386596e-06,608642727.6875407
smallcheck,balanced_product,5,1000,1000,1000,1.0,1000,1.0,0,1.0,1.642999997386596e-06,608642727.6875407,19,21,32,1,32,1,0,1001,26,1,1000,1.642999997386596e-06,608642727.6875407
smallcheck,balanced_product,6,100,100,100,1.0,100,1.0,0,1.0,1.702999995245591e-06,58719906.212083645,2,21,32,1,23,1,0,101,3,1,1000,1.702999995245591e-06,587199062.1208365
smallcheck,balanced_product,6,500,500,500,1.0,500,1.0,0,1.0,1.702999995245591e-06,293599531.06041825,11,21,32,1,28,1,0,501,13,1,1000,1.702999995245591e-06,587199062.1208365
smallcheck,balanced_product,6,1000,1000,1000,1.0,1000,1.0,0,1.0,1.702999995245591e-06,587199062.1208365,19,21,32,1,32,1,0,1001,26,1,1000,1.702999995245591e-06,587199062.1208365
smallcheck,balanced_product,7,100,100,100,1.0,100,1.0,0,1.0,1.5829999995276012e-06,63171193.95441693,2,21,32,1,23,1,0,101,3,1,1000,1.5829999995276012e-06,631711939.5441693
smallcheck,balanced_product,7,500,500,500,1.0,500,1.0,0,1.0,1.5829999995276012e-06,315855969.77208465,11,21,32,1,28,1,0,501,13,1,1000,1.5829999995276012e-06,631711939.5441693
smallcheck,balanced_product,7,1000,1000,1000,1.0,1000,1.0,0,1.0,1.5829999995276012e-06,631711939.5441693,19,21,32,1,32,1,0,1001,26,1,1000,1.5829999995276012e-06,631711939.5441693
smallcheck,balanced_product,8,100,100,100,1.0,100,1.0,0,1.0,1.5729999987001975e-06,63572790.89804964,2,21,32,1,23,1,0,101,3,1,1000,1.5729999987001975e-06,635727908.9804963
smallcheck,balanced_product,8,500,500,500,1.0,500,1.0,0,1.0,1.5729999987001975e-06,317863954.49024814,11,21,32,1,28,1,0,501,13,1,1000,1.5729999987001975e-06,635727908.9804963
smallcheck,balanced_product,8,1000,1000,1000,1.0,1000,1.0,0,1.0,1.5729999987001975e-06,635727908.9804963,19,21,32,1,32,1,0,1001,26,1,1000,1.5729999987001975e-06,635727908.9804963
smallcheck,balanced_product,9,100,100,100,1.0,100,1.0,0,1.0,1.8429999997238156e-06,54259359.747686155,2,21,32,1,23,1,0,101,3,1,1000,1.8429999997238156e-06,542593597.4768616
smallcheck,balanced_product,9,500,500,500,1.0,500,1.0,0,1.0,1.8429999997238156e-06,271296798.7384308,11,21,32,1,28,1,0,501,13,1,1000,1.8429999997238156e-06,542593597.4768616
smallcheck,balanced_product,9,1000,1000,1000,1.0,1000,1.0,0,1.0,1.8429999997238156e-06,542593597.4768616,19,21,32,1,32,1,0,1001,26,1,1000,1.8429999997238156e-06,542593597.4768616
smallcheck,balanced_product,10,100,100,100,1.0,100,1.0,0,1.0,1.6329999965591924e-06,61236987.269261904,2,21,32,1,23,1,0,101,3,1,1000,1.6329999965591924e-06,612369872.6926191
smallcheck,balanced_product,10,500,500,500,1.0,500,1.0,0,1.0,1.6329999965591924e-06,306184936.34630954,11,21,32,1,28,1,0,501,13,1,1000,1.6329999965591924e-06,612369872.6926191
smallcheck,balanced_product,10,1000,1000,1000,1.0,1000,1.0,0,1.0,1.6329999965591924e-06,612369872.6926191,19,21,32,1,32,1,0,1001,26,1,1000,1.6329999965591924e-06,612369872.6926191
smallcheck,balanced_product,11,100,100,100,1.0,100,1.0,0,1.0,1.623000002837216e-06,61614294.40861795,2,21,32,1,23,1,0,101,3,1,1000,1.623000002837216e-06,616142944.0861795
smallcheck,balanced_product,11,500,500,500,1.0,500,1.0,0,1.0,1.623000002837216e-06,308071472.04308975,11,21,32,1,28,1,0,501,13,1,1000,1.623000002837216e-06,616142944.0861795
smallcheck,balanced_product,11,1000,1000,1000,1.0,1000,1.0,0,1.0,1.623000002837216e-06,616142944.0861795,19,21,32,1,32,1,0,1001,26,1,1000,1.623000002837216e-06,616142944.0861795
smallcheck,balanced_product,12,100,100,100,1.0,100,1.0,0,1.0,1.5530000041508174e-06,64391500.1498536,2,21,32,1,23,1,0,101,3,1,1000,1.5530000041508174e-06,643915001.498536
smallcheck,balanced_product,12,500,500,500,1.0,500,1.0,0,1.0,1.5530000041508174e-06,321957500.749268,11,21,32,1,28,1,0,501,13,1,1000,1.5530000041508174e-06,643915001.498536
smallcheck,balanced_product,12,1000,1000,1000,1.0,1000,1.0,0,1.0,1.5530000041508174e-06,643915001.498536,19,21,32,1,32,1,0,1001,26,1,1000,1.5530000041508174e-06,643915001.498536
smallcheck,balanced_product,13,100,100,100,1.0,100,1.0,0,1.0,1.5829999995276012e-06,63171193.95441693,2,21,32,1,23,1,0,101,3,1,1000,1.5829999995276012e-06,631711939.5441693
smallcheck,balanced_product,13,500,500,500,1.0,500,1.0,0,1.0,1.5829999995276012e-06,315855969.77208465,11,21,32,1,28,1,0,501,13,1,1000,1.5829999995276012e-06,631711939.5441693
smallcheck,balanced_product,13,1000,1000,1000,1.0,1000,1.0,0,1.0,1.5829999995276012e-06,631711939.5441693,19,21,32,1,32,1,0,1001,26,1,1000,1.5829999995276012e-06,631711939.5441693
smallcheck,balanced_product,14,100,100,100,1.0,100,1.0,0,1.0,1.6029999940769812e-06,62383032.04584895,2,21,32,1,23,1,0,101,3,1,1000,1.6029999940769812e-06,623830320.4584895
smallcheck,balanced_product,14,500,500,500,1.0,500,1.0,0,1.0,1.6029999940769812e-06,311915160.22924477,11,21,32,1,28,1,0,501,13,1,1000,1.6029999940769812e-06,623830320.4584895
smallcheck,balanced_product,14,1000,1000,1000,1.0,1000,1.0,0,1.0,1.6029999940769812e-06,623830320.4584895,19,21,32,1,32,1,0,1001,26,1,1000,1.6029999940769812e-06,623830320.4584895
smallcheck,balanced_product,15,100,100,100,1.0,100,1.0,0,1.0,1.7429999985552058e-06,57372346.57652968,2,21,32,1,23,1,0,101,3,1,1000,1.7429999985552058e-06,573723465.7652968
smallcheck,balanced_product,15,500,500,500,1.0,500,1.0,0,1.0,1.7429999985552058e-06,286861732.8826484,11,21,32,1,28,1,0,501,13,1,1000,1.7429999985552058e-06,573723465.7652968
smallcheck,balanced_product,15,1000,1000,1000,1.0,1000,1.0,0,1.0,1.7429999985552058e-06,573723465.7652968,19,21,32,1,32,1,0,1001,26,1,1000,1.7429999985552058e-06,573723465.7652968
smallcheck,balanced_product,16,100,100,100,1.0,100,1.0,0,1.0,1.443000002154804e-06,69300069.19658485,2,21,32,1,23,1,0,101,3,1,1000,1.443000002154804e-06,693000691.9658484
smallcheck,balanced_product,16,500,500,500,1.0,500,1.0,0,1.0,1.443000002154804e-06,346500345.9829242,11,21,32,1,28,1,0,501,13,1,1000,1.443000002154804e-06,693000691.9658484
smallcheck,balanced_product,16,1000,1000,1000,1.0,1000,1.0,0,1.0,1.443000002154804e-06,693000691.9658484,19,21,32,1,32,1,0,1001,26,1,1000,1.443000002154804e-06,693000691.9658484
smallcheck,balanced_product,17,100,100,100,1.0,100,1.0,0,1.0,1.8239999945990348e-06,54824561.56584734,2,21,32,1,23,1,0,101,3,1,1000,1.8239999945990348e-06,548245615.6584734
smallcheck,balanced_product,17,500,500,500,1.0,500,1.0,0,1.0,1.8239999945990348e-06,274122807.8292367,11,21,32,1,28,1,0,501,13,1,1000,1.8239999945990348e-06,548245615.6584734
smallcheck,balanced_product,17,1000,1000,1000,1.0,1000,1.0,0,1.0,1.8239999945990348e-06,548245615.6584734,19,21,32,1,32,1,0,1001,26,1,1000,1.8239999945990348e-06,548245615.6584734
smallcheck,balanced_product,18,100,100,100,1.0,100,1.0,0,1.0,1.8329999988964119e-06,54555373.73715585,2,21,32,1,23,1,0,101,3,1,1000,1.8329999988964119e-06,545553737.3715584
smallcheck,balanced_product,18,500,500,500,1.0,500,1.0,0,1.0,1.8329999988964119e-06,272776868.6857792,11,21,32,1,28,1,0,501,13,1,1000,1.8329999988964119e-06,545553737.3715584
smallcheck,balanced_product,18,1000,1000,1000,1.0,1000,1.0,0,1.0,1.8329999988964119e-06,545553737.3715584,19,21,32,1,32,1,0,1001,26,1,1000,1.8329999988964119e-06,545553737.3715584
smallcheck,balanced_product,19,100,100,100,1.0,100,1.0,0,1.0,1.953000001719829e-06,51203276.96463857,2,21,32,1,23,1,0,101,3,1,1000,1.953000001719829e-06,512032769.64638567
smallcheck,balanced_product,19,500,500,500,1.0,500,1.0,0,1.0,1.953000001719829e-06,256016384.82319283,11,21,32,1,28,1,0,501,13,1,1000,1.953000001719829e-06,512032769.64638567
smallcheck,balanced_product,19,1000,1000,1000,1.0,1000,1.0,0,1.0,1.953000001719829e-06,512032769.64638567,19,21,32,1,32,1,0,1001,26,1,1000,1.953000001719829e-06,512032769.64638567
smallcheck,dependent_record,0,100,100,100,1.0,100,1.0,0,1.0,2.664999996682127e-06,37523452.20431446,1,36,12,8,25,1,0,101,1,1,1000,2.664999996682127e-06,375234522.04314464
smallcheck,dependent_record,0,500,500,500,1.0,500,1.0,0,1.0,2.664999996682127e-06,187617261.02157232,2,36,16,8,32,1,0,501,8,1,1000,2.664999996682127e-06,375234522.04314464
smallcheck,dependent_record,0,1000,1000,1000,1.0,1000,1.0,0,1.0,2.664999996682127e-06,375234522.04314464,5,36,16,8,32,1,0,1001,16,1,1000,2.664999996682127e-06,375234522.04314464
smallcheck,dependent_record,1,100,100,100,1.0,100,1.0,0,1.0,2.4649999943449075e-06,40567951.4115276,1,36,12,8,25,1,0,101,1,1,1000,2.4649999943449075e-06,405679514.1152759
smallcheck,dependent_record,1,500,500,500,1.0,500,1.0,0,1.0,2.4649999943449075e-06,202839757.05763796,2,36,16,8,32,1,0,501,8,1,1000,2.4649999943449075e-06,405679514.1152759
smallcheck,dependent_record,1,1000,1000,1000,1.0,1000,1.0,0,1.0,2.4649999943449075e-06,405679514.1152759,5,36,16,8,32,1,0,1001,16,1,1000,2.4649999943449075e-06,405679514.1152759
smallcheck,dependent_record,2,100,100,100,1.0,100,1.0,0,1.0,1.773000001037417e-06,56401579.21121717,1,36,12,8,25,1,0,101,1,1,1000,1.773000001037417e-06,564015792.1121718
smallcheck,dependent_record,2,500,500,500,1.0,500,1.0,0,1.0,1.773000001037417e-06,282007896.0560859,2,36,16,8,32,1,0,501,8,1,1000,1.773000001037417e-06,564015792.1121718
smallcheck,dependent_record,2,1000,1000,1000,1.0,1000,1.0,0,1.0,1.773000001037417e-06,564015792.1121718,5,36,16,8,32,1,0,1001,16,1,1000,1.773000001037417e-06,564015792.1121718
smallcheck,dependent_record,3,100,100,100,1.0,100,1.0,0,1.0,1.702999995245591e-06,58719906.212083645,1,36,12,8,25,1,0,101,1,1,1000,1.702999995245591e-06,587199062.1208365
smallcheck,dependent_record,3,500,500,500,1.0,500,1.0,0,1.0,1.702999995245591e-06,293599531.06041825,2,36,16,8,32,1,0,501,8,1,1000,1.702999995245591e-06,587199062.1208365
smallcheck,dependent_record,3,1000,1000,1000,1.0,1000,1.0,0,1.0,1.702999995245591e-06,587199062.1208365,5,36,16,8,32,1,0,1001,16,1,1000,1.702999995245591e-06,587199062.1208365
smallcheck,dependent_record,4,100,100,100,1.0,100,1.0,0,1.0,2.134000006037695e-06,46860356.00612533,1,36,12,8,25,1,0,101,1,1,1000,2.134000006037695e-06,468603560.0612533
smallcheck,dependent_record,4,500,500,500,1.0,500,1.0,0,1.0,2.134000006037695e-06,234301780.03062665,2,36,16,8,32,1,0,501,8,1,1000,2.134000006037695e-06,468603560.0612533
smallcheck,dependent_record,4,1000,1000,1000,1.0,1000,1.0,0,1.0,2.134000006037695e-06,468603560.0612533,5,36,16,8,32,1,0,1001,16,1,1000,2.134000006037695e-06,468603560.0612533
smallcheck,dependent_record,5,100,100,100,1.0,100,1.0,0,1.0,1.883999999563457e-06,53078556.27556851,1,36,12,8,25,1,0,101,1,1,1000,1.883999999563457e-06,530785562.7556851
smallcheck,dependent_record,5,500,500,500,1.0,500,1.0,0,1.0,1.883999999563457e-06,265392781.37784255,2,36,16,8,32,1,0,501,8,1,1000,1.883999999563457e-06,530785562.7556851
smallcheck,dependent_record,5,1000,1000,1000,1.0,1000,1.0,0,1.0,1.883999999563457e-06,530785562.7556851,5,36,16,8,32,1,0,1001,16,1,1000,1.883999999563457e-06,530785562.7556851
smallcheck,dependent_record,6,100,100,100,1.0,100,1.0,0,1.0,1.9030000046882378e-06,52548607.33244332,1,36,12,8,25,1,0,101,1,1,1000,1.9030000046882378e-06,525486073.32443315
smallcheck,dependent_record,6,500,500,500,1.0,500,1.0,0,1.0,1.9030000046882378e-06,262743036.66221657,2,36,16,8,32,1,0,501,8,1,1000,1.9030000046882378e-06,525486073.32443315
smallcheck,dependent_record,6,1000,1000,1000,1.0,1000,1.0,0,1.0,1.9030000046882378e-06,525486073.32443315,5,36,16,8,32,1,0,1001,16,1,1000,1.9030000046882378e-06,525486073.32443315
smallcheck,dependent_record,7,100,100,100,1.0,100,1.0,0,1.0,1.713000003178422e-06,58377116.06214412,1,36,12,8,25,1,0,101,1,1,1000,1.713000003178422e-06,583771160.6214412
smallcheck,dependent_record,7,500,500,500,1.0,500,1.0,0,1.0,1.713000003178422e-06,291885580.3107206,2,36,16,8,32,1,0,501,8,1,1000,1.713000003178422e-06,583771160.6214412
smallcheck,dependent_record,7,1000,1000,1000,1.0,1000,1.0,0,1.0,1.713000003178422e-06,583771160.6214412,5,36,16,8,32,1,0,1001,16,1,1000,1.713000003178422e-06,583771160.6214412
smallcheck,dependent_record,8,100,100,100,1.0,100,1.0,0,1.0,1.8730000022060267e-06,53390282.90561645,1,36,12,8,25,1,0,101,1,1,1000,1.8730000022060267e-06,533902829.0561645
smallcheck,dependent_record,8,500,500,500,1.0,500,1.0,0,1.0,1.8730000022060267e-06,266951414.52808225,2,36,16,8,32,1,0,501,8,1,1000,1.8730000022060267e-06,533902829.0561645
smallcheck,dependent_record,8,1000,1000,1000,1.0,1000,1.0,0,1.0,1.8730000022060267e-06,533902829.0561645,5,36,16,8,32,1,0,1001,16,1,1000,1.8730000022060267e-06,533902829.0561645
smallcheck,dependent_record,9,100,100,100,1.0,100,1.0,0,1.0,2.3449999986269177e-06,42643923.26590773,1,36,12,8,25,1,0,101,1,1,1000,2.3449999986269177e-06,426439232.6590773
